,GSM3524514_4,GSM3524302_4,GSM3524585_4,GSM3524318_4,GSM3525593_4,GSM2592083_5,GSM3523977_4,GSM3524651_4,GSM3525648_4,GSM880465_1,GSM3701763_2,GSM5747107_3,GSM3525246_4,GSM5747046_3,GSM3701748_2,GSM880456_1,GSM3701747_2,GSM3525376_4,GSM3701783_2,GSM3525061_4,GSM3524197_4,GSM3524036_4,GSM3525326_4,GSM5746966_3,GSM2592062_5,GSM3525642_4,GSM3525206_4,GSM5747174_3,GSM3524426_4,GSM3525396_4,GSM2591495_5,GSM3524697_4,GSM3525365_4,GSM3525617_4,GSM880280_1,GSM3524580_4,GSM3525469_4,GSM3525529_4,GSM5747156_3,GSM3525571_4,GSM880485_1,GSM880372_1,GSM3525433_4,GSM880583_1,GSM5747233_3,GSM3525217_4,GSM3524536_4,GSM880336_1,GSM3525100_4,GSM5747187_3,GSM3525492_4,GSM3701710_2,GSM5747170_3,GSM3525555_4,GSM3525379_4,GSM2591083_5,GSM3524763_4,GSM3525288_4,GSM3525141_4,GSM3525177_4,GSM3524713_4,GSM3525014_4,GSM3701780_2,GSM3524740_4,GSM3525189_4,GSM3525540_4,GSM3524121_4,GSM3524394_4,GSM3525051_4,GSM2591966_5,GSM3523988_4,GSM3524288_4,GSM5747198_3,GSM880307_1,GSM5747005_3,GSM3524193_4,GSM5747185_3,GSM3701793_2,GSM880488_1,GSM5747012_3,GSM3524065_4,GSM2591098_5,GSM3524825_4,GSM5747142_3,GSM880425_1,GSM3524666_4,GSM3524449_4,GSM3525263_4,GSM880568_1,GSM3525605_4,GSM3524329_4,GSM3524511_4,GSM3524182_4,GSM3524574_4,GSM3524573_4,GSM880434_1,GSM3524869_4,GSM880399_1,GSM3524066_4,GSM3524368_4,GSM880346_1,GSM880236_1,GSM880406_1,GSM2591737_5,GSM3525302_4,GSM3525271_4,GSM2591026_5,GSM3524933_4,GSM3524168_4,GSM3524163_4,GSM3525471_4,GSM3525626_4,GSM880424_1,GSM3701785_2,GSM3701762_2,GSM2591691_5,GSM3525564_4,GSM3525308_4,GSM3524615_4,GSM3524790_4,GSM3525543_4,GSM2591038_5,GSM3524180_4,GSM3524607_4,GSM3523968_4,GSM3524348_4,GSM2591561_5,GSM3524906_4,GSM880547_1,GSM5747218_3,GSM3524213_4,GSM5747026_3,GSM3524338_4,GSM3524603_4,GSM3524566_4,GSM880453_1,GSM3525196_4,GSM3524890_4,GSM880337_1,GSM880515_1,GSM3701758_2,GSM880411_1,GSM3525429_4,GSM880570_1,GSM3524675_4,GSM3525157_4,GSM3524653_4,GSM3525008_4,GSM3524457_4,GSM880320_1,GSM880421_1,GSM5747192_3,GSM880542_1,GSM3524420_4,GSM3524045_4,GSM2591253_5,GSM3524034_4,GSM3524208_4,GSM5747018_3,GSM2591151_5,GSM5747068_3,GSM3524186_4,GSM3524157_4,GSM5747075_3,GSM3524043_4,GSM3524006_4,GSM3525203_4,GSM3524593_4,GSM2591601_5,GSM5747136_3,GSM3701768_2,GSM880226_1,GSM2591805_5,GSM5746971_3,GSM3525253_4,GSM2591471_5,GSM3524610_4,GSM5747102_3,GSM3701771_2,GSM3701761_2,GSM880586_1,GSM3524480_4,GSM3524515_4,GSM880561_1,GSM3701777_2,GSM3701756_2,GSM2590969_5,GSM3524985_4,GSM3525580_4,GSM5747163_3,GSM5747038_3,GSM3523970_4,GSM3524117_4,GSM3525567_4,GSM3524899_4,GSM3524602_4,GSM3524938_4,GSM3524872_4,GSM3701726_2,GSM3525547_4,GSM3525353_4,GSM3701734_2,GSM3525425_4,GSM3525159_4,GSM880428_1,GSM880329_1,GSM2591636_5,GSM880493_1,GSM5747171_3,GSM5747149_3,GSM5747072_3,GSM880564_1,GSM3525182_4,GSM5747215_3,GSM3524963_4,GSM3524088_4,GSM3524518_4,GSM880412_1,GSM3524422_4,GSM3524990_4,GSM3524277_4,GSM3524275_4,GSM3525165_4,GSM2591258_5,GSM5747241_3,GSM3523992_4,GSM3524592_4,GSM3525479_4,GSM3525548_4,GSM3524497_4,GSM3525252_4,GSM880258_1,GSM3524774_4,GSM3524092_4,GSM880328_1,GSM3524407_4,GSM880369_1,GSM3524687_4,GSM3701717_2,GSM5747125_3,GSM5746991_3,GSM3524495_4,GSM3524732_4,GSM5747240_3,GSM3525267_4,GSM3525276_4,GSM3524062_4,GSM3524246_4,GSM880565_1,GSM3524904_4,GSM3701770_2,GSM3524260_4,GSM3525031_4,GSM3524113_4,GSM3524918_4,GSM880530_1,GSM3524380_4,GSM3524267_4,GSM3524720_4,GSM3525256_4,GSM3524749_4,GSM3525131_4,GSM3524913_4,GSM3525266_4,GSM3525194_4,GSM3524970_4,GSM3524442_4,GSM880460_1,GSM3525592_4,GSM3524737_4,GSM880464_1,GSM3524542_4,GSM3524855_4,GSM3525369_4,GSM3524312_4,GSM5747216_3,GSM2591356_5,GSM3524219_4,GSM3525284_4,GSM3524594_4,GSM2590972_5,GSM3524888_4,GSM880576_1,GSM3525059_4,GSM3524952_4,GSM3524327_4,GSM3525244_4,GSM3524558_4,GSM3525625_4,GSM880270_1,GSM880234_1,GSM3524895_4,GSM5746979_3,GSM3524915_4,GSM3525045_4,GSM3524356_4,GSM3524485_4,GSM880290_1,GSM5747186_3,GSM3525112_4,GSM3525478_4,GSM3525213_4,GSM3525635_4,GSM3525385_4,GSM5747177_3,GSM3525341_4,GSM3524463_4,GSM2591776_5,GSM3524243_4,GSM3524347_4,GSM3524190_4,GSM3524531_4,GSM5747211_3,GSM3525408_4,GSM2592139_5,GSM3524946_4,GSM2591501_5,GSM880309_1,GSM3524662_4,GSM880614_1,GSM3524343_4,GSM2592050_5,GSM3525138_4,GSM880214_1,GSM3524295_4,GSM3524761_4,GSM3524892_4,GSM3524148_4,GSM2591247_5,GSM3525041_4,GSM3524728_4,GSM880350_1,GSM2591811_5,GSM5747167_3,GSM880351_1,GSM3524940_4,GSM3524105_4,GSM3524266_4,GSM2591056_5,GSM3524866_4,GSM3524396_4,GSM2591284_5,GSM3525339_4,GSM3525359_4,GSM3524460_4,GSM3524788_4,GSM3524948_4,GSM3524164_4,GSM3524175_4,GSM5747108_3,GSM880366_1,GSM3525613_4,GSM3525193_4,GSM3524270_4,GSM3525590_4,GSM3524371_4,GSM3525596_4,GSM2591844_5,GSM880312_1,GSM3524688_4,GSM3524652_4,GSM880477_1,GSM3524950_4,GSM3525135_4,GSM5747002_3,GSM880484_1,GSM880252_1,GSM880331_1,GSM3524939_4,GSM3524308_4,GSM3524870_4,GSM3524361_4,GSM3524565_4,GSM5747222_3,GSM2591969_5,GSM880596_1,GSM3524509_4,GSM3525199_4,GSM3524776_4,GSM2591802_5,GSM3525542_4,GSM3524942_4,GSM2592123_5,GSM880427_1,GSM3525441_4,GSM880388_1,GSM3524401_4,GSM3525552_4,GSM2591971_5,GSM5747183_3,GSM3524908_4,GSM3525607_4,GSM3524520_4,GSM3524545_4,GSM880531_1,GSM3525154_4,GSM5747130_3,GSM3524805_4,GSM880441_1,GSM3524486_4,GSM3524138_4,GSM880503_1,GSM3524070_4,GSM3524884_4,GSM3701792_2,GSM880402_1,GSM3524250_4,GSM2592014_5,GSM3524000_4,GSM3525456_4,GSM3524418_4,GSM3525101_4,GSM3525190_4,GSM3525230_4,GSM3524819_4,GSM3524064_4,GSM3525149_4,GSM3524961_4,GSM3524389_4,GSM2592074_5,GSM3524883_4,GSM3524569_4,GSM3525482_4,GSM3525360_4,GSM2591921_5,GSM2591094_5,GSM3524008_4,GSM3524827_4,GSM5747114_3,GSM3524683_4,GSM3524427_4,GSM3524691_4,GSM5747237_3,GSM3524679_4,GSM3524989_4,GSM2591541_5,GSM2591190_5,GSM3524907_4,GSM3525511_4,GSM3525292_4,GSM3524945_4,GSM3524385_4,GSM5747195_3,GSM3525231_4,GSM880584_1,GSM3525445_4,GSM3525294_4,GSM2591853_5,GSM3524947_4,GSM3525223_4,GSM2592149_5,GSM3524133_4,GSM3524894_4,GSM880489_1,GSM3524925_4,GSM3525037_4,GSM880215_1,GSM3525282_4,GSM3525576_4,GSM880394_1,GSM5747161_3,GSM3524617_4,GSM3525221_4,GSM3525462_4,GSM3525286_4,GSM2591034_5,GSM3524482_4,GSM3525404_4,GSM3524137_4,GSM3525227_4,GSM880423_1,GSM880341_1,GSM3524689_4,GSM3523984_4,GSM880323_1,GSM3524630_4,GSM5747135_3,GSM3524072_4,GSM3525084_4,GSM3701719_2,GSM3524228_4,GSM3524865_4,GSM3524817_4,GSM3524812_4,GSM3525315_4,GSM3525427_4,GSM3524439_4,GSM3525298_4,GSM3524279_4,GSM5747173_3,GSM5747191_3,GSM3525202_4,GSM5747039_3,GSM880440_1,GSM3701741_2,GSM3525506_4,GSM3524068_4,GSM5747104_3,GSM3701773_2,GSM3525009_4,GSM3525402_4,GSM3524660_4,GSM2591035_5,GSM3524411_4,GSM2590952_5,GSM3524618_4,GSM3524158_4
PLA1A,3.25375119440932,3.26328717818024,3.19600731403356,3.18315164501211,3.29388692317559,3.12465266244687,3.22763058527565,3.3132287652369,3.10181909431149,3.21290572673068,3.2203970504508,3.26047081762989,3.10267160454385,3.23451044613395,3.20734260110393,3.12814199047825,3.38239801445162,3.09514374849687,3.16377391611249,3.16866024603082,3.17773233814824,3.36328816883774,3.08467509484167,3.14584748059542,3.28314439148832,3.06083492551289,3.02620089079853,3.08716760592639,3.10181909431149,3.08275911595639,3.24551179437376,3.1093816011413,3.07998376358306,3.1092306204588,3.30830181836887,3.34409085159477,3.13743495843087,3.40722836926135,3.33091479567313,3.24640926671739,3.15603027704112,3.23470544657129,3.12627103071036,3.07486718952804,3.10754209238491,3.36805265272171,3.25669918578916,2.98354356507883,3.0999230159615,3.17893234722225,3.16683980073883,3.22083843726798,3.11605298609997,3.0999230159615,3.01624960835884,3.19783441140588,3.15220316310781,3.3279199365204,3.33602528945663,3.15403988963552,3.40722836926135,3.25651210999002,3.0246666874385,3.09325638274316,3.37539925960577,3.36805265272171,3.08188642935207,3.42417410672363,3.19751867959696,3.20611700107033,3.35211701170897,3.08275911595639,3.27767044672299,3.36365099226267,3.19937182180289,3.13743495843087,3.36691023676883,3.53342982887875,3.19073229875031,3.18029162204887,3.32041346038601,3.45463262935515,3.35136735807602,3.0604874800078,3.09417600121299,3.12440297853876,3.33440741467506,3.31712097089147,3.18002589973168,3.38540516043902,3.29177354099439,3.25202268114318,3.08275911595639,3.24984640543527,3.39010602690191,3.35562363874223,3.37857711689813,3.23251196005923,3.28046129824915,3.18134719484948,3.19356916395439,3.30435441234382,3.30022793997274,3.42974000960281,3.04199862509126,3.16683980073883,3.17453314436804,3.12440297853876,3.29889338222865,3.13244277851429,3.07507277815732,3.31977439822938,3.42471048827321,3.13569098911954,3.28746615841631,3.18308955242486,3.3132287652369,3.27539826894827,3.21700378775407,3.44397812231149,3.19929005627306,3.50015071247662,3.46354626219962,3.30005874114413,3.06347542382847,3.25481396853866,3.47287671424035,3.22389086233088,3.27877109525627,3.27893802162209,3.3318854889974,3.17757155788298,3.43638941732808,3.0999230159615,3.13428568583923,3.26253017959725,3.23085253252641,3.21163650402152,3.06762680539293,3.21698486463112,3.01548933677232,3.17147562045349,3.14668063115872,2.78264782097946,3.43942910683146,3.21706494302402,3.12875075065066,3.19034969248599,3.17773233814824,3.04831018651595,3.05159305809574,3.21114454339722,2.97944001933202,3.20987839608712,3.23812871497532,3.14547377401139,3.20987839608712,3.12066049011429,3.16937482707785,3.19918570983228,3.26554902995942,3.19930312994637,2.98195716755913,3.27003724496496,3.25498866849991,3.28177583240756,3.17071626288081,3.07892044199534,3.2308802630284,2.75569397567085,3.21086753660599,3.12397016212274,3.01988368298534,3.23113878807558,2.96144564386822,3.15505308061381,3.2151470859297,3.28440645511618,3.29182890372007,3.27612280615473,3.13659912758811,3.34003102728842,3.19751634161591,3.04067697912307,3.01356321341125,3.47624158431027,3.17793579999857,3.2152642939887,3.19424543535756,3.24684715003359,3.09178305688766,3.15587456510024,3.3912274331633,3.17410951042246,3.17969907206999,3.15860517211278,3.23601764414182,3.22563404733041,3.21685019222397,3.39751625120705,3.06541401013944,3.0770739290479,3.10749423538759,3.21003473506538,3.34177284959982,3.28078344450501,3.29470710650148,3.41241179559952,3.34642746927324,3.37687393183777,3.20315341260251,3.36722035570485,3.27842969742623,3.09009640422601,2.93439199623976,3.32533985600493,3.31382186996781,3.02189893197057,3.25720277489712,3.21339273263121,3.21529737781004,3.3132287652369,3.34891125126178,3.29412318921206,3.1467617841723,3.26835020748113,3.16400074907353,3.47249969966,3.23605449478649,3.23258835065716,3.051176157495,3.36872153258338,3.12813696130039,3.53956826527794,3.19689511089351,3.48140460876582,3.23279030667484,3.27946301349846,3.05301871414038,3.30649691680789,3.22420398576648,3.28382800374678,3.40534357286254,3.24123721846438,3.10560469899999,3.17251675808339,3.01024977804672,3.13186247697367,3.27490411243304,3.20828784313267,3.36224941182133,3.21177977156286,3.38016374348974,3.08467509484167,3.34165529999405,3.25984840477648,3.31814043319373,3.56226916816312,3.14957297944744,3.26159602856317,3.17431528230013,3.14895499497001,3.19751634161591,3.45303854072175,3.09612428199651,3.22563404733041,3.06735031172823,3.14369728897845,3.2635235017605,3.35850982797677,3.20099426112095,3.07121608223628,3.21865018258293,3.11389910865596,3.00201175571441,3.2124684549693,3.35476054083386,3.25651210999002,3.32140673985191,3.10371298697992,3.11536706744207,3.26159602856317,3.32505960853328,3.30388463176242,3.26011488703593,3.29011147539192,3.02818393474227,3.21874144175838,3.35211701170897,3.26327090410239,3.15709249456524,3.33602528945663,3.37396304735417,3.44397812231149,3.03609226148183,3.28177583240756,3.15403988963552,3.08945176087137,3.37396304735417,3.18675461072782,3.41002212858585,3.40257630846203,3.22737538475672,3.45755008142742,3.3443037873358,3.18008197084999,3.17773233814824,3.17939452856529,3.23258835065716,3.41933946002938,3.22047725988913,3.32140673985191,3.3605740556915,3.15499825143702,3.09136583477692,3.17410951042246,3.12745525518168,3.17628805834046,3.34651850544308,3.17077328691489,3.14852353848367,3.17236564423022,3.41956984857365,3.21483883092578,3.43168093934167,3.35211701170897,3.26580013469303,3.38226376042283,3.13069678878468,3.45002105582881,3.34248090368747,3.09428667932553,3.33877537623811,3.21655978548032,3.13451512305694,3.28382800374678,3.36169693219236,3.20282709037959,3.15043845267581,3.28214551337145,2.973783261605,3.26711383205381,3.05569812311416,3.17410951042246,3.12253279995558,3.22235625744602,3.16866024603082,3.3594171130717,3.12769094622306,3.19937182180289,3.09772909273313,3.31650484151268,3.10454819150735,3.07998376358306,3.2515622820486,3.09040966159881,3.11314984065542,3.131137487229,3.04023447540442,2.973783261605,3.1416367124558,3.33399375336352,3.11389910865596,3.22221124602151,3.37918482809137,3.36673927464227,3.02987398329648,3.24895618405645,3.3594171130717,3.13000077512243,3.25990313639079,3.15860517211278,3.22737538475672,3.23345815837092,3.28751215115235,3.31477145999411,3.1416367124558,3.06928433397384,3.32629405641945,3.12386690388215,3.2934339268941,3.11948421899061,3.07137577449559,3.08584562154865,3.38069080510122,3.28803806345682,3.08467509484167,3.35531652919127,3.19271908734306,3.31032705859062,3.19776730531909,3.11576292247799,3.24984640543527,3.16168407021546,3.25951993207506,3.42723645934915,3.44233770876904,3.24629683330093,3.18127003631024,3.17773233814824,3.09618385654312,3.35115021082291,3.25327636849299,3.21339273263121,3.20998226083504,3.3130850260981,3.05764590248625,3.2792113182705,3.05764590248625,3.11576292247799,3.31051613100965,3.14298860329509,3.29840504024163,3.07892044199534,3.35211701170897,3.42417410672363,3.17969907206999,3.0742625098343,3.31977439822938,3.1388986769594,3.11203317806593,3.30055881745278,3.52377743267922,3.18185909563973,3.23925937590084,3.41876965079267,3.42417410672363,3.19930312994637,3.48908685805229,3.0837868942348,3.06596780105623,3.19751634161591,3.23065570867097,3.17047867644105,3.27370711933119,3.22580100450708,3.10729889572668,3.07121608223628,3.02222760782715,3.08467509484167,3.17969907206999,3.47992380496307,3.1190044592707,3.26328717818024,3.34768617571837,3.1526019480944,3.08758124166706,3.27371445276324,3.17652194408778,3.04003219552327,3.05051194239413,3.38226376042283,3.16937866453964,3.08646453244149,3.43168093934167,3.14895499497001,3.0768032000188,3.19751634161591,3.2151470859297,3.23304282258726,3.29154193436722,3.26011488703593,3.1921442876485,3.09802474687924,2.96556848595124,3.22555154534242,2.99818398300027,3.17473903375771,2.98399430570968,3.10371298697992,3.03205517404629,3.18674285328825,3.29840504024163,3.45303854072175,2.90619378320695,3.14776056701,3.25720825824661,2.90475031089706,3.29889338222865,3.14954302540208,3.21700378775407,3.20282709037959,3.13743495843087,3.25481396853866,2.98195716755913,3.21700378775407,3.1921442876485,3.20108797717017,2.96144564386822,3.35268124119215,3.12028629469076,3.09618385654312,3.23901822382988,3.25218533192293,3.04424859890982,3.40877613358489,3.25669918578916,3.21655978548032,3.35738963151189,3.22763058527565,3.18327848897148,3.19041401249137,3.37302672755305,3.63125292438671,3.19279177003358,3.05374803183723,3.21689956791765
ROBO4,3.15133144479521,3.18712347745642,3.1691949183062,3.2010766546033,3.19499599700236,3.13232327101308,3.1945088189104,3.25328295543634,3.17051003840762,3.17358316139095,3.14754837433553,3.12672443070841,3.10356491900587,3.21396716360493,3.13241207880842,3.15060318551736,3.26820050044374,3.12338674989423,3.18681395157934,3.14190798701691,3.10843076610358,3.24987575227604,3.13980547009508,3.12564652317804,3.20046445438975,3.21410388102863,3.10789304562263,3.07462442954655,3.19501510371544,3.14976515189752,3.20494178657187,3.1057401501412,3.1611927597176,3.23024956774109,3.18741010815484,3.17022545289445,3.18025996622841,3.26875672139432,3.13745997803008,3.1339885360626,3.23490403868283,3.17186156853858,3.18434549846746,3.14296626751383,3.13899657040428,3.27499567091531,3.19144825332861,3.07847736355899,3.13717299236067,3.17024738218871,3.11111635569285,3.20530918992551,3.16073708802541,3.1234058566073,3.12765595782278,3.16513248503695,3.18281478419075,3.24841304668363,3.23616560773234,3.20359477696557,3.22132960723697,3.27690991312764,3.16008252287304,3.16429883731567,3.1276368511097,3.37309365577488,3.14451270963059,3.25813642287232,3.17357700591521,3.13237449786784,3.29496920389894,3.15602011037608,3.27622980161519,3.22653931959279,3.23312569036383,3.22556610088569,3.30605791584992,3.26148851668997,3.14240583933969,3.18998504252276,3.20256895054115,3.2860197819772,3.18381633473677,3.31121197389872,3.17188440677864,3.16896451341836,3.21535206977221,3.15026833245234,3.21380337056781,3.34052244201887,3.23616560773234,3.14295809348366,3.31257403794947,3.08072819864735,3.26200743346181,3.33442808088111,3.18483626786863,3.12237076370791,3.14765499654079,3.17308222676435,3.15202621219605,3.18064443069892,3.15759401973054,3.34936173931468,3.21262367000902,3.20409787257492,3.13100215200168,3.16121186643068,3.23984664045022,3.15339807756887,3.13927936004747,3.24987575227604,3.31713826544988,3.15116548031155,3.37262240019106,3.1632128725465,3.19979406616883,3.24962624067512,3.13687632274616,3.27019888405235,3.14293898677058,3.21917300733698,3.26152412678755,3.25376904020481,3.25790601798448,3.22331660919677,3.32686784945779,3.21909034349965,3.2153509441791,3.17459305815404,3.20809720506547,3.13852920548439,3.3230298675063,3.1450560080319,3.10572104342812,3.27040997512422,3.14922356809745,3.17819373109671,3.15055852202083,3.17552557524676,3.07714187742936,3.17657185842916,3.03960680220376,3.28292637478828,3.20080290529027,3.11647253062597,3.17870578655682,3.16586846981887,3.20811631177855,3.12086718821528,3.10307625837617,3.18791991013579,3.16275193470275,3.16739821837042,3.21062214418754,3.21222363713062,3.1776814931832,3.3027450856225,3.13745997803008,3.18365502433652,3.11916231879958,3.17102484438951,3.21960714649225,3.26843230755376,3.19954455456792,3.19321929869906,3.1276368511097,3.17616279013396,3.1224966957308,3.23068609868438,3.19948683166205,3.13023415554119,3.17122550073354,3.251228756039,3.1345356852753,3.20187241357365,3.12445045374524,3.17338164226992,3.24347700887713,3.18304323020817,3.12255337478728,3.16429883731567,3.14190798701691,3.13651042246848,3.12254432177835,3.14275438341266,3.11162210663694,3.20684111797155,3.20332191012096,3.09040435030051,3.1581030663244,3.19653288920471,3.12232225840608,3.15393814666816,3.14870090105332,3.19777426156674,3.19271229968515,3.12178971693341,3.17281948151202,3.24816353508271,3.18536506992087,3.15198030048958,3.16741732508349,3.20181103695083,3.26675739193201,3.17258454535978,3.2566932337286,3.16603751477755,3.10556038926587,3.13906352582595,3.27282351905797,3.2729351579823,3.18966654496737,3.18998504252276,3.13769987368929,3.21210444303032,3.14870090105332,3.13950255619497,3.20911916894447,3.11698794546174,3.17359611262828,3.19827947882341,3.25425496067219,3.20841852571447,3.31209436179118,3.22282011612015,3.14895041265423,3.31093743518652,3.10356491900587,3.07523699376975,3.41211189660554,3.17303746643883,3.17667557618864,3.36861376530302,3.19305512474284,3.27355831466587,3.09437686278361,3.1694798730543,3.1478343932653,3.26402785397772,3.21244389077015,3.11912404643284,3.17306312005127,3.07685600314699,3.16431794402874,3.267544963647,3.16690122538703,3.20661071308371,3.24786883033563,3.14842755551478,3.23554746164275,3.21435339262955,3.14031228096206,3.28716251960996,3.20357567025249,3.18454033740504,3.19676329409255,3.33318307348522,3.18559547480871,3.19676329409255,3.19448971219732,3.14293898677058,3.15757960684691,3.31327081613874,3.11593781025936,3.15235558608805,3.13822656198573,3.12101715128588,3.13187442437417,3.20884823269766,3.15072305547444,3.13030590454372,3.15235558608805,3.30178637385045,3.04521650334368,3.13102812336144,3.20101755511375,3.25231029255144,3.4244967468614,3.18587458461309,3.15586980578466,3.24548316315104,3.27084811613883,3.06308200008283,3.1611927597176,3.24987575227604,3.19349571408408,3.20583650878388,3.1906825136945,3.21531911794028,3.12573141569301,3.20181103695083,3.22629532983144,3.38866423940373,3.1945088189104,3.19928938099986,3.16896451341836,3.13838626481204,3.28156653268501,3.18077129317282,3.22306709759586,3.25182371421237,3.17921765969345,3.3207122856904,3.31460480742795,3.33777456793142,3.1450560080319,3.22225049739721,3.17511756225737,3.2151025581713,3.16403113513548,3.20080290529027,3.20026713100807,3.19524550860328,3.16063613156778,3.14976515189752,3.13787204965656,3.16658305904245,3.16171090558339,3.12442706739725,3.17872489326989,3.18907390249852,3.23173086173,3.23516630498827,3.21709783356315,3.21585114830146,3.21711694027622,3.21684878587727,3.23888878894623,3.14136353928244,3.2282721318185,3.08464594583498,3.31244911758536,3.17927519279102,3.20580207522695,3.13662681114525,3.22083242732918,3.10894917881687,3.16268649532974,3.08237147833367,3.27380718822523,3.24294532187061,3.1720539036239,3.26226017281951,3.1565401305261,3.15861833210096,3.16328333031798,3.21060303747447,3.21435339262955,3.18008259783022,3.20759512477411,3.2873929244978,3.10841165939051,3.1776814931832,3.16326422360491,3.30556022168342,3.27572270574921,3.14461894245574,3.14169312977584,3.13083530822823,3.24474475656529,3.22561903081354,3.10841165939051,3.1479045081417,3.16972435097906,3.21433245218373,3.18742636211248,3.16325019377715,3.05919284995304,3.13927936004747,3.13634905492838,3.22629197215412,3.1276368511097,3.19719009762838,3.23800650776164,3.18353256024075,3.07743599334047,3.18994421419299,3.2552263091477,3.17254413814231,3.09732658647435,3.14556090194028,3.14295956983735,3.0767344563004,3.34463442994917,3.18196291886188,3.18434549846746,3.24499426816621,3.15933732595109,3.15817002174606,3.19423276062969,3.19701935509718,3.12391870020152,3.1853459632078,3.1887007130756,3.32534371910682,3.2561647682981,3.23714925175912,3.21065833130334,3.21960714649225,3.21884198645869,3.28292596014664,3.20659160637064,3.16636583363014,3.23732277796503,3.25597409056269,3.20460079218441,3.21018921491616,3.16017501410369,3.21709783356315,3.1339885360626,3.12712538181046,3.23271754377907,3.16173001229646,3.25619700174977,3.30297549051034,3.156001003663,3.11324211426247,3.24646045461563,3.17810242120291,3.11484866576778,3.17716907268622,3.31560041588537,3.19220512180406,3.08439105532592,3.1883461128707,3.24597189192986,3.15809906328944,3.27671576556489,3.08346595550039,3.26683158459634,3.20006816933637,3.18008259783022,3.11540289092703,3.14346375249609,3.22808841869457,3.1949675207215,3.14662743725273,3.16690122538703,3.21312361635002,3.05473518533007,3.24890078059468,3.14705496270956,3.20533394080496,3.15938288380264,3.15026833245234,3.12338674989423,3.08887224084005,3.16971027794213,3.21562074341362,3.11858258405617,3.28216097411439,3.16506537668301,3.11466265624324,3.0790830384193,3.16739821837042,3.08812273833001,3.16380073024764,3.16946076634122,3.23227135971084,3.18394236585032,3.14503690131882,3.1234058566073,3.13927936004747,3.20811631177855,3.22453848531797,3.14872000776639,3.24694885132122,3.13927936004747,3.23347314420358,3.13314784148007,3.17551245914306,3.19625754362505,3.33869110968325,3.20244825853492,3.22430908123415,3.14883472734278,3.13559118876548,3.19094071733427,3.12588013471384,3.15832946817728,3.20357567025249,3.2564516974871,3.23222428740468,3.19602713873721,3.23271754377907,3.13559118876548,3.17410981486318,3.16224797147665,3.20552745777691,3.19814954044808,3.24009615205113,3.19014215430629,3.18584915461695,3.21532480658557,3.26152412678755,3.17921765969345,3.25714997213806,3.18360722924623,3.14610381834727,3.16481586508209,3.15652102381302,3.24492017772025,3.35961188436156,3.18110117738121,3.15602011037608,3.13978636338201
